customer_id,total_transaction_amount,average_transaction_amount,transaction_count,average_balance_before,unique_merchants,fraud_count
100447,2188941.36,3716.37,589,77088.43,12,3
124118,2218660.48,3799.08,584,73098.51,12,5
109418,581355.31,960.92,605,77350.55,12,6
117689,4370241.02,7211.62,606,75654.89,12,11
108016,687823.72,1179.8,583,76212.58,12,4
107755,4604267.6,7498.81,614,75003.57,12,8
120747,1678872.73,2793.47,601,74990.4,12,1
112847,2866384.26,4227.71,678,75375.65,12,5
114281,182268.97,295.89,616,76575.23,12,7
112038,946068.87,1671.5,566,73060.78,12,2
113021,809703.35,1435.64,564,74264.02,12,4
102669,204830.88,341.95,599,78691.48,12,5
110142,1363456.08,2307.03,591,75653.67,12,3
110925,1110385.06,1931.1,575,69904.94,12,5
114941,12456360.25,22730.58,548,76276.88,12,11
114672,290577.05,490.84,592,76461.34,12,4
118037,20216183.46,35591.87,568,77479.07,12,8
117885,446269.9,768.11,581,75305.68,12,4
124978,13141088.99,23635.05,556,76668.14,12,3
107654,362562.26,562.98,644,75354.66,12,8
112729,3506646.98,5655.88,620,76684.59,12,10
109338,1146722.65,1828.9,627,75717.91,12,8
124752,572893.82,972.66,589,75220.35,12,8
106746,3044010.75,5275.58,577,74803.12,12,4
113032,19637130.41,34633.39,567,75964.42,12,7
120132,919053.7,1565.68,587,78010.78,12,3
124370,966741.2,1684.22,574,76801.16,12,3
106309,2176742.49,3417.18,637,76398.75,12,5
109776,3383587.8,5583.48,606,76054.38,12,6
100074,3012986.48,5021.64,600,76488.68,12,3
109085,467340.35,764.88,611,78755.81,12,5
117973,779394.03,1284.01,607,76889.74,12,8
117747,8769838.57,13986.98,627,73981.66,12,9
104299,925910.96,1695.81,546,74355.95,12,3
109466,1093834.53,1844.58,593,72593.15,12,4
117714,990405.76,1684.36,588,80325.89,12,2
118195,749868.15,1186.5,632,74398.33,12,7
107509,20327095.8,34452.7,590,73379.54,12,6
124755,222968.69,374.11,596,75940.31,12,6
100279,1004969.22,1602.82,627,72240.12,12,4
104567,388374.9,650.54,597,72270.73,12,4
103495,225792.82,366.55,616,76053.51,12,4
101623,7003840.66,12201.81,574,72964.47,12,4
124493,598033.05,931.52,642,78219.87,12,2
105897,4786077.67,8251.86,580,72941.03,12,6
109033,4485797.1,7641.9,587,76796.09,12,3
111930,547687.77,902.29,607,75603.21,12,5
109231,4766399.38,7944.0,600,74298.44,12,7
103014,499887.19,886.32,564,74988.32,12,6
118684,850820.74,1425.16,597,75452.14,12,5
117627,2083426.5,3707.16,562,76364.06,12,3
107117,4598326.55,7625.75,603,76243.57,12,5
119054,3740206.03,6504.71,575,76760.25,12,4
120627,4466908.02,7395.54,604,75335.82,12,9
105804,677483.18,1154.15,587,74174.4,12,4
113594,3729574.9,6893.85,541,74433.11,12,5
122859,2907976.32,4637.92,627,73008.85,12,2
121715,379630.93,642.35,591,74831.96,12,3
114733,609848.07,968.01,630,77029.83,12,7
103698,981046.77,1592.61,616,77357.49,12,7
106171,4564100.64,7457.68,612,74796.84,12,2
118651,758726.62,1264.54,600,74866.58,12,3
121393,3404281.97,5839.25,583,74031.51,12,0
117665,9959473.91,15298.73,651,75421.8,12,5
113413,3133741.99,5038.17,622,76149.85,12,3
113368,370676.89,605.68,612,75656.12,12,3
112094,856325.16,1529.15,560,78389.06,12,4
120691,12765811.92,22240.09,574,75899.12,12,5
113873,787140.91,1352.48,582,74716.74,12,7
115388,2349041.73,4157.6,565,73693.43,12,7
116901,689577.14,1298.64,531,76732.59,12,6
124696,576382.91,962.24,599,77398.97,12,3
123554,6696378.9,11957.82,560,76812.12,12,6
120837,805938.2,1359.09,593,74510.01,12,5
109662,4984142.33,7961.89,626,75638.92,12,6
122928,971353.17,1554.17,625,79361.93,12,8
121976,623983.3,999.97,624,77701.09,12,5
118555,2982313.29,5259.81,567,72796.8,12,4
116298,20403171.4,35984.43,567,75003.05,12,10
114960,865952.2,1368.01,633,77666.86,12,14
116723,671766.81,1094.08,614,75488.94,12,7
102855,359699.08,607.6,592,77290.22,12,4
105340,145640.96,245.6,593,75907.64,12,7
105922,8631544.67,13722.65,629,72963.74,12,7
106347,535003.74,862.91,620,79023.23,12,4
124412,4288013.49,7267.82,590,74518.04,12,6
118824,10487484.81,17508.32,599,73032.27,12,7
111787,4886910.59,8368.0,584,78118.79,12,2
113364,834001.18,1364.98,611,74347.52,12,10
104427,2863390.69,4633.32,618,75362.03,12,2
109962,5099076.75,8145.49,626,77220.85,12,8
114824,13860706.47,22428.33,618,75656.02,12,5
117693,14514406.24,24896.07,583,75553.64,12,11
104397,1585732.42,2578.43,615,74846.01,12,4
106191,14231288.78,24836.46,573,77148.66,12,3
100003,647500.29,1086.41,596,75206.14,12,9
115376,534670.37,923.44,579,75446.3,12,5
103923,2348509.46,4000.87,587,76710.2,12,4
115547,6305667.23,10509.45,600,75193.49,12,6
103476,3749089.84,6248.48,600,75592.47,12,7
119026,1114665.78,1815.42,614,76243.43,12,6
116223,154528.23,269.68,573,75449.14,12,7
100206,4278798.34,7143.24,599,74725.26,12,7
111961,2381538.48,3942.94,604,77137.12,12,13
114639,1025053.11,1666.75,615,75818.5,12,4
104042,374524.96,625.25,599,76436.64,12,9
119828,3197105.11,5418.82,590,74632.05,12,8
123015,919742.48,1510.25,609,75175.72,12,2
117418,5040878.89,7901.06,638,71630.16,12,8
106014,218122.11,374.14,583,76361.03,12,1
105440,3041214.39,4913.11,619,76914.66,12,8
102835,2669774.28,4471.98,597,75401.4,12,5
110564,302272.02,492.3,614,75178.66,12,2
103254,17059899.53,29464.42,579,77399.67,12,4
100178,3833222.92,6315.03,607,75166.07,12,9
124688,3063767.2,4973.65,616,75236.99,12,5
117898,248279.93,399.81,621,72529.13,12,4
119291,4794253.98,7622.03,629,71975.52,12,7
106487,312093.95,523.65,596,73148.57,12,6
118154,1564195.71,2436.44,642,75226.14,12,6
123697,234739.28,393.2,597,76469.6,12,6
104242,154301.21,274.07,563,76544.27,12,4
102642,428662.09,765.47,560,76299.03,12,10
109084,841482.34,1435.98,586,76991.21,12,9
113196,4382724.0,7208.43,608,75210.7,12,12
106602,1998989.17,3405.43,587,77789.69,12,8
121002,3613641.95,5895.01,613,76485.13,12,7
100042,832281.62,1331.65,625,78181.42,12,3
119629,1070283.94,1810.97,591,77776.17,12,6
117324,279800.12,467.89,598,78885.48,12,7
106300,654918.17,1070.13,612,77535.41,12,3
106286,374746.95,703.09,533,71780.43,12,5
103139,4776792.52,7558.22,632,77857.43,12,5
117876,410541.17,695.83,590,75122.73,12,7
122216,17267680.43,26813.17,644,76504.28,12,10
115841,2960732.63,4984.4,594,78265.58,12,6
102486,870595.24,1514.08,575,77845.86,12,9
120585,891785.47,1466.75,608,76820.65,12,3
118464,2979425.65,4767.08,625,76443.26,12,11
120916,14166558.54,22100.72,641,74724.92,12,4
105770,2872248.22,4640.14,619,74786.79,12,3
105155,1431278.89,2476.26,578,77252.11,12,5
122818,14557265.6,23708.9,614,76611.57,12,5
109182,2026695.89,3377.83,600,73416.35,12,6
120541,6387342.54,10826.0,590,75332.53,12,7
107735,18711936.31,31877.23,587,77775.75,12,3
113920,2293296.22,3588.88,639,75908.91,12,6
117364,205571.38,353.82,581,75467.03,12,11
122880,2775474.49,4412.52,629,75581.89,12,7
103876,1081590.88,1764.42,613,74813.52,12,8
102113,1736314.79,2832.49,613,76431.59,12,5
102809,3474484.79,5559.18,625,76203.87,12,9
108113,1676436.93,2686.6,624,76840.38,12,5
121438,1813508.29,2768.71,655,75838.77,12,7
111890,920537.71,1509.08,610,76386.24,12,5
101517,230611.11,401.06,575,78161.18,12,7
106941,4102593.07,6543.21,627,77390.71,12,5
106275,12896312.05,21858.16,590,72170.99,12,9
120716,818793.45,1342.28,610,75347.29,12,2
102196,1571805.0,2615.32,601,75523.59,12,6
101595,2014868.46,3479.91,579,72381.47,12,5
124541,8138550.19,13254.97,614,73291.04,12,7
122126,255896.36,441.96,579,74362.9,12,5
124485,749565.02,1292.35,580,74290.9,12,3
101449,874919.24,1384.37,632,75087.35,12,8
110080,787263.14,1366.78,576,76679.34,12,11
124501,752520.18,1315.59,572,78006.45,12,3
106869,1533634.73,2617.12,586,78142.64,12,7
113680,15574640.62,25700.73,606,73311.28,12,5
121484,2692642.62,4480.27,601,75197.86,12,5
108351,368785.28,628.25,587,75374.7,12,7
113746,965570.39,1724.23,560,74898.21,12,3
112834,3371164.91,5599.94,602,75850.72,12,7
115783,1057150.81,1764.86,599,76235.29,12,7
101110,739486.96,1272.78,581,75197.65,12,5
110271,4251321.59,7038.61,604,72697.78,12,5
122219,633761.28,1007.57,629,79149.15,12,6
107307,6367288.44,10404.07,612,79497.21,12,1
107588,1048379.7,1701.92,616,76752.28,12,6
105994,528078.84,939.64,562,74602.71,12,7
112829,4433453.54,7604.55,583,78313.71,12,11
104606,1652787.71,2820.46,586,77082.2,12,6
100007,235639.94,394.05,598,75628.27,12,8
118116,1022829.37,1704.72,600,76887.82,12,7
122647,1128330.1,1861.93,606,77988.42,12,4
105779,820168.9,1376.12,596,77479.18,12,5
118704,2392367.94,4175.16,573,75396.48,12,4
105878,7792308.21,12774.28,610,75046.67,12,7
115886,316705.08,575.83,550,77082.38,12,2
108774,979775.24,1595.73,614,74420.9,12,0
105389,2419635.86,3999.4,605,74630.46,12,4
109589,1060306.22,1812.49,585,72753.75,12,6
103132,1729366.94,2608.4,663,76078.53,12,5
110704,4981661.34,8153.29,611,73107.31,12,5
115744,2136675.44,3658.69,584,77391.82,12,4
104847,2253635.66,3826.21,589,79353.44,12,6
107321,4466920.6,7482.28,597,73977.9,12,8
110313,843606.09,1467.14,575,74348.47,12,2
124611,4148274.87,7078.97,586,77340.53,12,1
124817,15764468.83,25022.97,630,74596.07,12,16
120843,1024367.45,1668.35,614,72394.55,12,4
116634,321921.41,555.04,580,72400.89,12,10
124488,1281193.02,2100.32,610,74717.89,12,7
105822,551833.38,891.49,619,78933.96,12,4
113267,17366099.09,27434.6,633,72453.44,12,3
113495,2406701.28,4004.49,601,74372.49,12,7
107754,3200792.1,5325.78,601,77185.48,12,7
106399,717407.73,1222.16,587,77048.15,12,6
102145,182316.69,302.35,603,75891.69,12,2
105657,700837.02,1181.85,593,77557.65,12,5
101544,3209742.6,5621.27,571,76962.62,12,6
112863,530030.52,834.69,635,74199.72,12,4
102311,988951.13,1572.26,629,78113.78,12,3
121806,563225.74,984.66,572,76289.65,12,4
106008,575569.36,968.97,594,76180.21,12,8
108940,564350.34,997.09,566,77112.24,12,3
124416,616332.89,1005.44,613,75710.9,12,4
102176,615271.28,1028.88,598,77940.64,12,5
120227,756861.77,1139.85,664,73569.51,12,9
105345,17764234.6,28152.51,631,74360.36,12,10
108147,2010462.17,3609.45,557,75586.48,12,5
104751,4732020.26,7499.24,631,74104.71,12,4
115537,656026.99,1071.94,612,73393.65,12,11
110868,3009284.81,5049.14,596,75201.09,12,7
104826,3201972.92,5189.58,617,77959.29,12,3
100916,3459715.22,5834.26,593,76244.28,12,12
121667,4791197.1,7867.32,609,74047.54,12,4
122178,4529710.24,7235.96,626,77049.68,12,7
113537,3224081.47,5329.06,605,74044.36,12,6
103309,10548398.73,19213.84,549,75156.04,12,7
112619,484830.88,808.05,600,78706.48,12,6
107513,4573563.25,7294.36,627,74748.78,12,9
112445,736723.79,1225.83,601,78994.7,12,3
119817,1096744.67,1874.78,585,78551.59,12,6
112653,781704.22,1320.45,592,75099.61,12,13
111025,926737.23,1445.77,641,74135.63,12,2
111730,804413.25,1349.69,596,76491.3,12,7
100554,293490.48,485.91,604,74742.47,12,7
111045,1061929.84,1749.47,607,77422.85,12,6
106526,731912.23,1203.8,608,74013.81,12,3
113572,434926.86,760.36,572,73416.02,12,7
105500,4422546.67,7098.79,623,77697.29,12,7
105102,2388539.92,4034.7,592,78428.38,12,4
109307,15976085.18,26190.3,610,75029.05,12,10
100173,2563165.74,4307.84,595,75133.09,12,10
121797,546378.87,932.39,586,76818.55,12,3
115213,627141.53,1008.27,622,76604.14,12,7
104286,2551191.22,4043.09,631,77242.34,12,5
119256,199121.13,340.96,584,74795.99,12,4
105423,1048671.96,1804.94,581,75497.26,12,6
123845,3375705.3,6038.83,559,77275.69,12,2
104823,698156.87,1135.21,615,75920.4,12,8
102291,10414236.08,18302.7,569,75479.97,12,7
107231,17338531.42,29437.24,589,77230.22,12,6
108905,3453715.66,5680.45,608,77642.13,12,6
123625,848224.84,1447.48,586,76522.88,12,5
114313,574028.31,993.13,578,74434.06,12,6
117007,5096782.76,8396.68,607,75139.19,12,10
114748,1035294.93,1702.79,608,76002.43,12,8
104402,636145.04,1062.01,599,77964.87,12,4
108182,4527393.54,7984.82,567,74096.99,12,5
104713,17139361.53,28189.74,608,75336.38,12,9
122826,4311097.7,7382.02,584,77653.67,12,5
111500,3151962.06,5083.81,620,76843.43,12,5
112554,731642.04,1246.41,587,76766.44,12,6
122226,1957847.52,3459.09,566,75975.91,12,7
111843,981661.57,1663.83,590,75851.93,12,7
100837,1992187.33,3589.53,555,72991.93,12,6
101478,2586521.78,4289.42,603,77084.43,12,6
114058,509078.55,865.78,588,76033.37,12,5
122804,437930.43,738.5,593,76410.6,12,3
100541,330133.52,570.18,579,76914.69,12,5
118905,3563402.84,6240.64,571,80706.66,12,6
120022,3103822.62,5314.76,584,78378.84,12,7
121452,4073872.83,7060.44,577,76280.98,12,5
124722,701402.47,1144.21,613,78425.77,12,4
107599,1535084.02,2516.53,610,73745.56,12,5
113806,5115895.36,7798.62,656,78091.93,12,7
103446,867087.59,1426.13,608,75851.52,12,5
108319,830362.66,1424.29,583,77878.74,12,3
105369,4762703.13,7964.39,598,76847.28,12,5
107225,775599.82,1307.93,593,77252.29,12,8
120060,933831.96,1556.39,600,77196.15,12,6
105004,2769182.3,4517.43,613,74829.88,12,3
112385,4833906.88,8043.11,601,75857.11,12,2
111375,461229.22,773.87,596,77221.07,12,5
105308,4533411.29,7230.32,627,75868.8,12,3
114628,4158641.09,7036.62,591,75635.08,12,5
108936,1802360.28,3065.24,588,74639.42,12,4
105889,330261.19,521.74,633,77820.71,12,3
121986,5399029.9,9505.33,568,76192.49,12,5
118054,19856924.29,34533.78,575,76111.55,12,11
101713,1220723.89,1943.83,628,76769.78,12,11
121292,3292385.66,5608.83,587,73660.11,12,2
102593,431289.44,664.54,649,76564.49,12,8
108835,4960715.49,8393.77,591,76210.48,12,6
120895,1119875.67,1786.09,627,76608.27,12,5
116523,1025766.93,1698.29,604,72488.56,12,6
102096,4604873.94,7636.61,603,72397.93,12,3
101128,3197652.61,5311.72,602,72173.38,12,5
116324,15075962.85,24755.28,609,80012.31,12,8
112205,5049005.97,8415.01,600,76783.42,12,5
115857,872642.56,1474.06,592,77437.17,12,7
114858,504662.9,855.36,590,79902.32,12,4
122467,174386.3,306.48,569,75483.57,12,2
108241,580557.09,990.71,586,81518.65,12,3
100035,1209939.27,2047.27,591,73568.54,12,9
106167,3466301.06,5636.26,615,77386.9,12,4
114294,601205.43,1052.9,571,74735.41,12,4
113982,1013055.03,1694.07,598,75624.37,12,9
121738,21282071.9,34774.63,612,75600.24,12,8
105860,483636.38,833.86,580,74444.35,12,5
120827,211977.77,343.56,617,77055.57,12,4
100980,1778178.96,3013.86,590,76240.88,12,9
108704,929037.6,1525.51,609,73727.11,12,8
104295,17698902.62,29014.59,610,79222.19,12,10
117749,3469013.15,5960.5,582,73645.34,12,2
118095,3828685.3,6297.18,608,74810.87,12,12
109433,1042671.87,1858.6,561,75820.27,12,5
124457,1530262.58,2452.34,624,75703.98,12,7
115947,1902301.76,3113.42,611,76152.38,12,8
118204,2508907.56,4153.82,604,75467.67,12,4
119706,1112959.34,1780.73,625,72754.81,12,9
100826,659356.31,1121.35,588,74435.15,12,4
103925,3458277.86,5559.93,622,73942.71,12,10
106106,998386.67,1677.96,595,75776.1,12,7
113388,824069.53,1406.26,586,75170.57,12,5
104836,695843.75,1124.14,619,78771.94,12,3
109021,14217604.97,23193.48,613,79331.1,12,12
117661,2215559.3,3522.35,629,76626.5,12,8
100354,513671.36,888.7,578,74782.06,12,8
108655,954917.64,1678.24,569,77621.67,12,7
106439,12125373.26,20276.54,598,77256.9,12,4
108452,4082889.1,6920.15,590,73727.59,12,1
105558,1994654.05,3633.25,549,77692.75,12,6
106873,12717073.66,20347.32,625,71663.05,12,13
106731,359820.11,600.7,599,76258.2,12,3
120633,2130141.68,3604.3,591,74947.12,12,8
124321,2667928.1,4781.23,558,74627.51,12,1
118180,8853429.27,14561.56,608,77475.94,12,10
124891,294956.2,494.89,596,78149.28,12,7
111191,1026525.92,1685.59,609,76914.31,12,4
109001,1525101.5,2593.71,588,77916.83,12,1
106155,440087.47,764.04,576,73290.17,12,4
120264,715898.22,1207.25,593,78437.89,12,4
107160,1775061.59,2983.3,595,73647.68,12,12
119827,3924617.15,6541.03,600,76280.62,12,6
103319,4391480.13,7037.63,624,73032.35,12,6
101948,5065647.76,8825.17,574,74260.96,12,4
111641,2253307.34,3724.47,605,75656.33,12,5
118144,373357.5,636.04,587,73123.22,12,3
110538,1965238.73,3174.86,619,71850.69,12,5
108342,4429328.36,7895.42,561,74052.53,12,3
119274,303940.56,537.0,566,76230.52,12,7
101531,433991.39,753.46,576,75303.4,12,2
113631,272265.09,477.66,570,78433.42,12,8
104424,3432126.24,5948.23,577,74987.97,12,5
123455,373343.47,651.56,573,78277.42,12,7
108764,4551417.6,7701.21,591,78726.64,12,6
115064,4578709.0,7396.95,619,73678.5,12,8
118975,638513.32,1041.62,613,73477.7,12,4
118774,174412.66,291.66,598,73266.76,12,4
104701,496853.76,867.11,573,77453.06,12,4
124853,17376163.41,29601.64,587,77646.09,12,9
108971,501055.75,828.19,605,76234.73,12,5
111946,293631.02,529.06,555,76190.29,12,9
106600,4508483.69,7539.27,598,76379.33,12,6
113248,995767.75,1731.77,575,76453.98,12,4
107092,5109952.81,8268.53,618,76895.56,12,7
113665,4719524.17,7205.38,655,78105.67,12,5
112488,1526774.77,2592.15,589,73698.92,12,4
117663,376511.29,593.87,634,77094.45,12,9
108476,673490.06,1095.11,615,74364.08,12,4
121035,511284.94,816.75,626,77048.85,12,9
105593,795538.21,1287.28,618,77678.03,12,4
102963,949392.13,1609.14,590,78011.33,12,6
118336,2064357.38,3245.84,636,76404.55,12,5
107593,771743.95,1258.96,613,71931.44,12,5
119159,4670229.0,7643.58,611,78892.34,12,4
116241,844724.39,1351.56,625,74505.52,12,4
104091,1427391.25,2375.03,601,75441.61,12,8
124125,159687.61,273.44,584,74978.34,12,3
107476,828845.68,1358.76,610,73526.49,12,4
113614,750326.79,1218.06,616,75406.15,12,2
100236,4078549.84,6983.82,584,74595.56,12,6
103108,1110558.85,1748.91,635,75647.71,12,5
121694,232089.74,418.18,555,77130.58,12,5
104830,2594499.32,4345.9,597,74415.09,12,6
124912,1420433.04,2461.76,577,75242.02,12,10
121073,267094.34,459.71,581,76882.2,12,9
113119,263180.07,455.33,578,78355.31,12,4
116288,4818980.37,7978.44,604,78024.97,12,4
100898,1203524.58,1992.59,604,74742.88,12,1
104808,996295.46,1779.1,560,76291.25,12,4
117491,769695.7,1331.65,578,74626.09,12,4
119635,1559433.2,2475.29,630,76285.76,12,7
106131,569819.08,1032.28,552,77327.95,12,4
102109,21163132.88,35991.72,588,73776.99,12,11
109522,4505526.98,7585.06,594,77122.54,12,5
109409,979199.68,1530.0,640,76377.84,12,13
118146,839091.97,1525.62,550,73516.17,12,5
123630,919203.56,1514.34,607,75390.82,12,8
120997,824833.73,1452.17,568,77107.01,12,3
121791,750780.91,1167.62,643,77621.81,12,6
119010,8500722.11,13344.93,637,71521.83,12,4
114101,13235609.48,22509.54,588,75597.8,12,7
113979,1087548.69,1742.87,624,73648.8,12,2
104207,5815103.9,9440.1,616,74137.11,12,3
118379,3284565.86,5692.49,577,77418.41,12,4
104092,529013.08,870.09,608,75745.0,12,4
104489,3299326.85,5611.1,588,73007.36,12,9
102374,286172.67,506.5,565,76179.49,12,3
123006,3887213.18,6209.61,626,77699.09,12,6
122293,4844492.6,8381.48,578,75387.68,12,5
104791,3256434.43,5519.38,590,76045.58,12,6
112759,726288.42,1250.07,581,79162.03,12,3
110843,198885.17,366.27,543,77060.94,12,6
108077,4693074.64,7782.88,603,74989.68,12,3
120533,858781.91,1463.0,587,72573.37,12,10
119909,3150366.58,5114.23,616,75041.85,12,7
100225,3166533.53,5348.87,592,75999.58,12,3
106965,4913473.96,8081.37,608,77639.26,12,3
104986,1933421.27,3403.91,568,74279.46,12,2
109304,657345.9,1023.9,642,77646.39,12,9
115817,234536.66,394.18,595,76862.96,12,9
104018,3381193.89,5701.84,593,77473.16,12,6
101090,653911.98,1075.51,608,76167.15,12,4
109329,649252.59,1141.04,569,73101.78,12,4
114249,827245.08,1349.5,613,74501.77,12,8
121417,6094201.7,10073.06,605,72988.55,12,4
121286,318706.94,503.49,633,76797.06,12,6
103370,922736.21,1490.69,619,75323.32,12,6
118812,1805430.52,3112.81,580,71815.78,12,3
111715,850283.17,1494.35,569,72393.96,12,8
116061,4009549.61,6509.01,616,76743.33,12,2
105742,913100.11,1431.19,638,75318.91,12,10
114394,819604.9,1352.48,606,74043.14,12,9
121820,214139.45,359.29,596,75533.79,12,5
107990,4698691.9,7627.75,616,78771.01,12,4
114847,12691771.91,21621.42,587,75973.14,12,10
111790,502543.24,844.61,595,75848.08,12,3
115013,550818.35,904.46,609,75943.81,12,7
117704,20085777.33,34043.69,590,74989.69,12,6
102740,4427911.7,7294.75,607,78787.45,12,2
114548,880913.83,1495.61,589,73790.67,12,4
121437,13706557.64,23036.23,595,76761.09,12,10
110452,1637565.64,2993.72,547,77847.32,12,6
105076,2853964.93,4725.11,604,75620.49,12,3
117848,772647.49,1242.2,622,74781.37,12,4
112497,617898.56,983.91,628,74956.41,12,8
102143,3589795.23,6013.06,597,79677.41,12,7
123048,2856779.66,4858.47,588,73492.67,12,7
112323,967088.46,1667.39,580,72680.19,12,5
100788,12120481.49,20683.42,586,74327.36,12,8
122490,828266.41,1360.04,609,76300.45,12,6
112794,2284246.69,3781.87,604,75502.62,12,5
115878,781692.83,1322.66,591,75683.92,12,7
108817,683935.74,1161.18,589,73928.54,12,5
121238,5090918.77,8599.52,592,76884.87,12,5
117059,413279.41,727.6,568,75404.02,12,3
109929,718473.84,1107.05,649,75019.45,12,5
112773,1019338.44,1628.34,626,76523.58,12,6
103336,1021899.79,1740.89,587,74350.07,12,12
105738,411396.46,732.02,562,72987.35,12,3
110601,1941524.53,3106.44,625,74821.1,12,8
116843,4893310.2,7779.51,629,74537.58,12,11
